,fdc_id,1004,1087,1090,1092,1095,1091,1089,1098,1101,1051,1007,1002,1093,1079,1003,1009,1102,1265,1266,1264,0,1,2,3,4
21,319918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139514.1730634192,7595.277646695638,2.253755975078865,0.6561361833385548,0.574922245206726
22,319919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139513.15437539763,7594.296690683184,2.253860271569908,0.65613137770166,0.5749316914190313
23,319920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139512.13569461394,7593.31545957108,-0.304169325820084,0.5406559780443472,0.7401937512792467
24,319926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.741,0.009000000000000001,-139506.02355924645,7587.429998596013,2.2545903470072077,0.6560977382433961,0.5749978149051692
25,319927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-139505.00487122484,7586.449042583561,2.2546946434982504,0.6560929326065013,0.5750072611174747
26,319928,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3,2.02,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139503.98618320323,7585.46808657111,2.254798939989293,0.6560881269696065,0.57501670732978
27,319929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139502.96749518166,7584.487130558656,2.2549032364803363,0.6560833213327116,0.5750261535420855
28,319930,0.0,46.0,70.4,315.0,1.45,181.0,2.33,0.396,1.21,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139501.94880716005,7583.5061745462035,2.255007532971379,0.6560785156958168,0.5750355997543909
29,319931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139500.93011913844,7582.5252185337495,2.2551118294624217,0.6560737100589219,0.5750450459666964
30,319932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139499.91143111684,7581.544262521297,2.2552161259534644,0.6560689044220271,0.5750544921790017
31,319933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139498.89274309526,7580.563306508845,2.255320422444507,0.6560640987851323,0.5750639383913072
32,319934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,-139497.87405507365,7579.582350496391,2.2554247189355503,0.6560592931482374,0.5750733846036126
33,319935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139496.85536705205,7578.601394483939,2.255529015426593,0.6560544875113425,0.575082830815918
34,319936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139495.83667903047,7577.620438471485,2.2556333119176357,0.6560496818744478,0.5750922770282234
35,319937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139494.81799100887,7576.6394824590325,2.2557376084086784,0.6560448762375529,0.5751017232405289
36,319938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139493.79931188293,7575.65819270292,-0.89235673966968,0.3046160324283839,0.7843713036053073
37,319944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.7509999999999999,0.01,-139487.68717485768,7569.772790371862,2.2564676838459783,0.6560112367792891,0.5751678467266668
38,319945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-139486.66848683608,7568.79183435941,2.256571980337021,0.6560064311423942,0.5751772929389721
39,319946,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2,2.12,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139485.64979881447,7567.810878346956,2.2566762768280637,0.6560016255054993,0.5751867391512776
40,319947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139484.6311107929,7566.829922334504,2.256780573319107,0.6559968198686046,0.575196185363583
41,319948,0.0,48.0,82.0,317.0,1.46,186.0,2.58,0.379,1.16,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139483.6124227713,7565.84896632205,2.2568848698101496,0.6559920142317097,0.5752056315758884
42,319949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139482.59373474968,7564.868010309598,2.2569891663011923,0.6559872085948149,0.5752150777881938
43,319950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139481.5750467281,7563.887054297145,2.257093462792235,0.65598240295792,0.5752245240004993
44,319951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,-139480.5563587065,7562.906098284691,2.257197759283278,0.6559775973210252,0.5752339702128046
45,319952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139479.5376706849,7561.925142272239,2.257302055774321,0.6559727916841304,0.5752434164251101
46,319953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139478.51898266328,7560.944186259785,2.2574063522653636,0.6559679860472355,0.5752528626374155
47,319954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139477.5002946417,7559.963230247333,2.2575106487564063,0.6559631804103406,0.575262308849721
48,319955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139476.4816066201,7558.982274234881,2.2576149452474494,0.6559583747734459,0.5752717550620263
49,319956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139475.4629185985,7558.001318222427,2.257719241738492,0.655953569136551,0.5752812012743317
50,319957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139474.44423862777,7557.020062750883,-0.567162401417275,0.6286563668709843,0.6801852634652673
51,319965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.478,0.008,-139466.29472640413,7549.172714110352,2.2586579101578774,0.6559103184044974,0.5753662171850805
52,319966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,-139465.27603838252,7548.191758097898,2.25876220664892,0.6559055127676027,0.5753756633973859
53,319967,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,1.73,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139464.25735036095,7547.210802085446,2.258866503139963,0.6559007071307078,0.5753851096096914
54,319968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139463.23866233934,7546.229846072992,2.258970799631006,0.6558959014938129,0.5753945558219967
55,319969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139462.21997431773,7545.248890060539,2.2590750961220487,0.6558910958569181,0.5754040020343022
56,319970,0.0,26.0,65.1,231.0,1.26,145.0,1.87,0.319,0.8240000000000001,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139461.20128629613,7544.267934048087,2.2591793926130914,0.6558862902200233,0.5754134482466076
57,319971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139460.18259827455,7543.286978035633,2.259283689104134,0.6558814845831284,0.5754228944589129
58,319972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139459.16391025294,7542.306022023181,2.2593879855951773,0.6558766789462336,0.5754323406712184
59,319973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,-139458.14522223134,7541.325066010727,2.25949228208622,0.6558718733093387,0.5754417868835238
60,319974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139457.12653420976,7540.344109998275,2.2595965785772627,0.655867067672444,0.5754512330958292
61,319975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139456.10784618816,7539.3631539858225,2.2597008750683054,0.6558622620355491,0.5754606793081346
62,319976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139455.08915816655,7538.382197973369,2.2598051715593486,0.6558574563986542,0.5754701255204401
63,319977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139454.07047930855,7537.400882352465,-1.0163560027385377,-0.04594311259836416,0.6638161074727985
64,319981,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6,1.91,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139449.99571805858,7533.477417911105,2.2603266540145626,0.65583342821418,0.5755173565819671
65,319982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139448.97703003697,7532.496461898652,2.2604309505056053,0.6558286225772852,0.5755268027942726
66,319983,0.0,32.0,56.6,271.0,1.17,134.0,2.69,0.27,0.785,0.0,0.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139447.95834201536,7531.515505886198,2.260535246996648,0.6558238169403904,0.575536249006578
67,319991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.493,0.008,-139439.80883784257,7523.667857786575,2.2613696189249906,0.6557853718452317,0.5756118187050213
68,319992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,-139438.790149821,7522.686901774123,2.2614739154160333,0.6557805662083368,0.5756212649173267
69,319993,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,1.99,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139437.7714617994,7521.70594576167,2.261578211907076,0.655775760571442,0.5756307111296322
70,319994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139436.7527737778,7520.7249897492175,2.261682508398119,0.6557709549345472,0.5756401573419375
71,319995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139435.7340857562,7519.744033736763,2.261786804889162,0.6557661492976523,0.575649603554243
72,319996,0.0,28.0,74.4,267.0,1.46,160.0,2.03,0.34,1.04,0.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139434.7153977346,7518.763077724311,2.2618911013802045,0.6557613436607574,0.5756590497665484
73,319997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139433.696709713,7517.782121711859,2.2619953978712473,0.6557565380238627,0.5756684959788538
74,319998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139432.6780216914,7516.801165699405,2.2620996943622904,0.6557517323869678,0.5756779421911592
75,319999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139431.6593336698,7515.820209686953,2.262203990853333,0.655746926750073,0.5756873884034647
76,320000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,-139430.6406456482,7514.839253674499,2.262308287344376,0.6557421211131781,0.57569683461577
77,320001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139429.6219576266,7513.858297662046,2.2624125838354185,0.6557373154762833,0.5757062808280755
78,320002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139428.60326960502,7512.877341649594,2.2625168803264617,0.6557325098393885,0.5757157270403809
79,320003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139427.58458158342,7511.89638563714,2.2626211768175044,0.6557277042024936,0.5757251732526862
80,320004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139426.5659020483,7510.915103128691,-0.7428115451604616,-0.03190361081518235,0.6916044197948864
81,320011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.5670000000000001,0.008,-139419.43507741063,7504.048737537518,2.263455548745847,0.6556892591073349,0.5758007429511296
82,320012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,-139418.41638938902,7503.067781525066,2.2635598452368897,0.65568445347044,0.5758101891634351
83,320013,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,1.93,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139417.39770136744,7502.0868255126115,2.2636641417279324,0.6556796478335453,0.5758196353757404
84,320014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139416.37901334584,7501.105869500159,2.2637684382189756,0.6556748421966504,0.5758290815880459
85,320015,0.0,30.0,65.0,239.0,1.25,137.0,2.24,0.281,0.941,0.0,0.0,0.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139415.36032532423,7500.124913487705,2.2638727347100183,0.6556700365597555,0.5758385278003513
86,320016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139414.34163730266,7499.143957475253,2.263977031201061,0.6556652309228607,0.5758479740126567
87,320017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139413.32294928105,7498.163001462801,2.2640813276921037,0.6556604252859659,0.5758574202249621
88,320018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,-139412.30426125944,7497.182045450347,2.2641856241831464,0.655655619649071,0.5758668664372676
89,320019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139411.28557323784,7496.201089437895,2.2642899206741895,0.6556508140121762,0.575876312649573
90,320020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139410.26688521626,7495.2201334254405,2.2643942171652323,0.6556460083752813,0.5758857588618783
91,320021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139409.24819719465,7494.239177412988,2.264498513656275,0.6556412027383866,0.5758952050741838
92,320022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139408.22950917305,7493.258221400536,2.2646028101473177,0.6556363971014917,0.5759046512864892
93,320023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139407.21082780248,7492.277018872066,-0.01828753253904429,-0.3202529816777941,0.5689097964882895
94,320027,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1,0.67,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139403.15493865148,7489.3531943839935,1.3353867285652194,-0.970731366765528,-0.07308516948731254
95,320028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139402.1362506299,7488.372238371541,1.3354910250562624,-0.9707361724024228,-0.07307572327500712
96,320029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139401.1175626083,7487.391282359087,1.335595321547305,-0.9707409780393177,-0.0730662770627017
97,320030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139400.09887989465,7486.410137690787,-0.5137664738742624,-0.9314953390783065,-0.02444837724353189
98,320033,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,0.68,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139397.0428105219,7483.467458309275,1.3360125075114764,-0.970760200586897,-0.07302849221348004
99,320034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139396.0241225003,7482.486502296822,1.336116804002519,-0.9707650062237918,-0.07301904600117462
100,320035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139395.00543447872,7481.50554628437,1.336221100493562,-0.9707698118606867,-0.07300959978886921
101,320036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139393.98675176507,7480.524401616069,-0.5131406949280054,-0.9315241728996756,-0.0243916999696994
102,320039,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.63,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139390.93068239233,7477.581722234558,1.3366382864577333,-0.970789034408266,-0.07297181493964754
103,320040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139389.91199437072,7476.600766222105,1.3367425829487762,-0.9707938400451609,-0.07296236872734213
104,320041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139388.89330634914,7475.619810209652,1.3368468794398187,-0.9707986456820558,-0.07295292251503671
105,320042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139387.8746236355,7474.638665541353,-0.5125149159817487,-0.9315530067210446,-0.02433502269586691
106,320045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527,0.18100000000000002,0.188,-139384.81855426275,7471.695986159842,1.33726406540399,-0.9708178682296351,-0.07291513766581505
