,fdc_id,1004,1003,1087,1090,1092,1095,1091,1089,1098,1101,1051,1007,1093,1002,1167,1175,1165,1166,1103,1079,1170,1264,1265,1266,1314,1315,1316,1300,1109,1299,1404,1267,1323,1304,1263,1271,1306,1253,1262,1301,0,1,2,3,4,5,6,7,8,9
25,320030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139400.09887989465,7486.41013769079,-0.5137664759536987,-0.9314958202256595,-0.024459511150226626,0.37724851165726697,-0.9440020570497214,0.09484782269935914,0.15032820356220045,-0.1300981445784705
26,320034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139396.0241225003,7482.486502296827,1.3361168031588735,-0.9707650500571798,-0.07304075766344094,-0.2123839489535429,-0.4242065082480457,0.16039733489205926,-0.14295143911187766,-0.08814610264971959
27,320036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139393.98675176507,7480.524401616073,-0.5131406970079659,-0.9315246540511392,-0.02440284018787328,0.37737372201494335,-0.9440795238457795,0.09487183035190391,0.1502911748100559,-0.13024744475335065
28,320040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139389.91199437072,7476.600766222109,1.3367425821046062,-0.9707938838826596,-0.07298408670108762,-0.2122587385958665,-0.4242839750441038,0.160421342544604,-0.14298846786402222,-0.08829540282459974
29,320042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139387.8746236355,7474.638665541355,-0.5125149180622335,-0.931553487876619,-0.024346169225519965,0.3774989323726198,-0.9441569906418374,0.09489583800444869,0.1502541460579114,-0.1303967449282308
30,320046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139383.79986624114,7470.715030147392,1.3373683610503388,-0.9708227177081393,-0.07292741573873429,-0.21213352823819015,-0.42436144184016183,0.16044535019714878,-0.14302549661616673,-0.0884447029994799
31,320048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139381.76249019796,7468.753118122486,1.3375769540322497,-0.9708323289832993,-0.07290852541794986,-0.212091791452298,-0.4243872641055146,0.16045335274799705,-0.14303783953354823,-0.08849446972444
32,320051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139378.70642613314,7465.810250085127,1.337889843505116,-0.9708467458960391,-0.0728801899367732,-0.21202918627345982,-0.42442599750354365,0.1604653565742694,-0.1430563539096205,-0.08856911981188006
33,320055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139374.63167404677,7461.886426035316,1.3383070294689379,-0.970865968446359,-0.07284240929520433,-0.21194571270167556,-0.42447764203424904,0.16048136167596594,-0.1430810397443835,-0.08866865326180018
34,320057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139372.59429800356,7459.924514010409,1.338515622450849,-0.9708755797215189,-0.07282351897441988,-0.21190397591578344,-0.4245034642996017,0.1604893642268142,-0.143093382661765,-0.08871841998676022
35,320060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139369.53823924673,7456.981457317203,-0.5106375812250353,-0.9316399893530581,-0.024176156338460014,0.37787456344564885,-0.9443893910300118,0.09496786096208301,0.15014305980147782,-0.13084464545287133
36,320061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139368.51955122512,7456.000501304751,-0.51053328473408,-0.9316447949906381,-0.02416671117806779,0.3778954318385949,-0.9444023021626882,0.09497186223750714,0.15013688834278707,-0.13086952881535135
37,320065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139364.44479383077,7452.076865910786,1.3393499943784923,-0.9709140248221586,-0.07274795769128213,-0.21173702877221495,-0.42460675336101256,0.16052137443020725,-0.14314275433129106,-0.08891748688660048
38,320067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139362.4074177876,7450.11495388588,1.3395585873604032,-0.9709236360973185,-0.07272906737049768,-0.2116952919863228,-0.4246325756263652,0.16052937698105546,-0.14315509724867256,-0.08896725361156049
39,320069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139360.3700417444,7448.1530418609755,1.3397671803423141,-0.9709332473724784,-0.07271017704971325,-0.2116535552004307,-0.42465839789171794,0.16053737953190372,-0.14316744016605407,-0.08901702033652054
40,320071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139358.3326657012,7446.19112983607,1.3399757733242248,-0.9709428586476383,-0.0726912867289288,-0.21161181841453855,-0.4246842201570706,0.160545382082752,-0.14317978308343557,-0.08906678706148063
41,320073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139356.295289658,7444.229217811164,1.340184366306136,-0.9709524699227983,-0.07267239640814437,-0.21157008162864646,-0.42471004242242333,0.16055338463360025,-0.14319212600081707,-0.08911655378644068
42,320077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139352.22053757161,7440.305393761351,1.3406015522699577,-0.9709716924731181,-0.07263461576657548,-0.2114866080568622,-0.4247616869531287,0.16056938973529677,-0.14321681183558008,-0.08921608723636079
43,320080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139349.16447350683,7437.362525723993,1.3409144417428238,-0.9709861093858579,-0.07260628028539882,-0.21142400287802401,-0.4248004203511578,0.16058139356156914,-0.14323532621165233,-0.08929073732380086
44,320083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139346.10841475,7434.419469030787,-0.5082387619330604,-0.9317505190173972,-0.023958917649438943,0.37835453648340833,-0.9446863470815678,0.09505989029683798,0.1500011162515905,-0.13141696278991197
45,320084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139345.0897267284,7433.438513018333,-0.5081344654421048,-0.9317553246549771,-0.023949472489046747,0.37837540487635435,-0.9446992582142442,0.0950638915722621,0.14999494479289974,-0.131441846152392
46,320088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139341.01496933404,7429.5148776243705,1.3417488136704676,-0.9710245544864976,-0.07253071900226106,-0.21125705573445552,-0.42490370941256855,0.1606134037649622,-0.1432846978811784,-0.08948980422364108
47,320090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139338.97759329085,7427.552965599464,1.3419574066523783,-0.9710341657616575,-0.07251182868147664,-0.21121531894856338,-0.4249295316779212,0.16062140631581046,-0.1432970407985599,-0.08953957094860113
48,320093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139335.92152922603,7424.610097562106,1.3422702961252448,-0.9710485826743974,-0.07248349320029997,-0.2111527137697252,-0.42496826507595026,0.16063341014208282,-0.14331555517463215,-0.08961422103604125
49,320097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139331.84677713967,7420.686273512293,1.3426874820890664,-0.9710678052247173,-0.07244571255873108,-0.21106924019794093,-0.42501990960665564,0.16064941524377935,-0.14334024100939516,-0.0897137544859613
50,320099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139329.80940109646,7418.724361487387,1.3428960750709773,-0.9710774164998771,-0.07242682223794665,-0.21102750341204882,-0.4250457318720083,0.1606574177946276,-0.14335258392677666,-0.0897635212109214
51,320102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139326.75334233962,7415.781304794181,-0.5062571286049069,-0.9318418261314164,-0.02377945960198677,0.3787510359493835,-0.9449316586024186,0.09513591452989642,0.14988385853646616,-0.13188974667703246
52,320103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139325.73465431802,7414.80034878173,-0.5061528321139513,-0.9318466317689964,-0.023770014441594545,0.37877190434232955,-0.9449445697350949,0.09513991580532055,0.1498776870777754,-0.13191463003951248
